Black Body Radiation Experiment Tue, Oct 30, 2018 3:36 PM
Sensor Position (Degrees)	Light Intensity (Volts)
28.88182	0.01235
28.99565	0.01154
29.05773	0.00977
29.15087	0.00687
29.23365	0.00961
29.29574	0.00913
29.35783	0.01363
29.40957	0.00768
29.46131	0.00961
29.51306	0.01122
29.56480	0.01170
29.61654	0.01219
29.67863	0.01267
29.74072	0.01170
29.79246	0.01315
29.85455	0.01186
29.92698	0.01058
29.99942	0.01315
30.06151	0.01186
30.14430	0.00993
30.23743	0.01170
30.33056	0.00913
30.42370	0.01122
30.52718	0.00977
30.63066	0.01138
30.72379	0.01235
30.84797	0.00800
30.94111	0.01444
31.06528	0.01106
31.17911	0.01202
31.30329	0.00993
31.43782	0.00800
31.56200	0.00961
31.67583	0.01138
31.78966	0.01235
31.89314	0.01460
32.01732	0.01267
32.13115	0.00768
32.25533	0.01106
32.34846	0.01138
32.44159	0.01170
32.52438	0.01235
32.62786	0.00961
32.72100	0.01267
32.82448	0.00832
32.90726	0.01025
33.01075	0.01074
33.12458	0.01219
33.24875	0.01331
33.37293	0.01396
33.47641	0.01122
33.57990	0.01412
33.67303	0.01009
33.76616	0.01009
33.84895	0.01267
33.92139	0.01058
34.00417	0.00784
34.06626	0.01283
34.12835	0.00848
34.20079	0.01202
34.26288	0.01315
34.33531	0.01202
34.39740	0.01025
34.45949	0.01347
34.54228	0.01042
34.64576	0.01122
34.75959	0.00977
34.88377	0.01170
34.98725	0.01122
35.11143	0.00800
35.19421	0.01267
35.27700	0.00993
35.32874	0.00832
35.35979	0.01106
35.40118	0.01331
35.43222	0.01251
35.47362	0.00768
35.52536	0.00881
35.58745	0.01315
35.68058	0.01267
35.79441	0.00816
35.92894	0.01154
36.06346	0.01009
36.21869	0.01186
36.40495	0.01138
36.53948	0.01170
36.67401	0.01058
36.82923	0.00816
36.99480	0.00945
37.17072	0.01267
37.32594	0.01106
37.50186	0.01380
37.68813	0.00881
37.84335	0.01025
38.00892	0.01283
38.17450	0.01186
38.35041	0.00913
38.51599	0.01154
38.66086	0.01363
38.79539	0.01090
38.95061	0.00881
39.09548	0.01058
39.20932	0.00784
39.33349	0.01412
39.44732	0.00832
39.55081	0.01396
39.67498	0.01042
39.77847	0.01331
39.91299	0.01122
40.02682	0.01074
40.16135	0.01122
40.27518	0.01154
40.39936	0.01154
40.51319	0.00977
40.61667	0.01299
40.72015	0.01122
40.82363	0.01186
40.93746	0.01363
41.04095	0.01347
41.15478	0.01042
41.26861	0.01283
41.36174	0.00832
41.46522	0.01380
41.55836	0.01202
41.65149	0.00993
41.73427	0.00993
41.80671	0.01235
41.86880	0.01251
41.94124	0.00768
42.01368	0.01380
42.08611	0.00864
42.15855	0.01235
42.25168	0.01412
42.34482	0.00913
42.43795	0.01202
42.53109	0.01557
42.61387	0.01396
42.70701	0.01363
42.81049	0.01170
42.90362	0.01444
43.01745	0.01074
43.11058	0.00945
43.20372	0.01315
43.31755	0.00864
43.42103	0.01315
43.53486	0.01299
43.64869	0.00864
43.71078	0.01251
43.79357	0.01138
43.87635	0.01412
43.93844	0.00993
44.01088	0.00752
44.06262	0.01267
44.11436	0.00977
44.15575	0.01138
44.19715	0.01009
44.23854	0.01315
44.26958	0.01090
44.31098	0.01042
44.36272	0.01460
44.41446	0.01106
44.47655	0.01202
44.52829	0.00784
44.59038	0.01025
44.65247	0.01122
44.72490	0.01090
44.78699	0.00881
44.86978	0.01299
44.94222	0.01202
45.01465	0.01267
45.08709	0.01074
45.15953	0.00832
45.24231	0.01186
45.32510	0.00768
45.41823	0.01138
45.51137	0.00929
45.60450	0.01219
45.70798	0.00897
45.80112	0.01283
45.90460	0.01315
46.00808	0.01219
46.11156	0.01106
46.21504	0.01122
46.33922	0.01025
46.43236	0.01009
46.57723	0.01283
46.72211	0.01589
46.85663	0.00897
47.04290	0.01235
47.27056	0.00993
47.49822	0.01299
47.71553	0.01154
47.96389	0.01138
48.19155	0.00736
48.37782	0.00929
48.51234	0.01315
48.64687	0.01154
48.77105	0.00736
48.86418	0.01170
48.94697	0.01170
49.00906	0.01347
49.06080	0.01267
49.13324	0.01154
49.19532	0.00784
49.24707	0.01058
49.30915	0.01315
49.37124	0.01251
49.45403	0.01492
49.53681	0.01380
