Black Body Radiation Experiment Tue, Oct 30, 2018 2:57 PM
Sensor Position (Degrees)	Light Intensity (Volts)
45.72868	0.13033
45.87355	0.14321
46.02878	0.13950
46.19435	0.14369
46.31853	0.15141
46.41166	0.13677
46.50479	0.13033
46.59793	0.12647
46.67036	0.13290
46.75315	0.12582
46.83594	0.12743
46.92907	0.12936
47.04290	0.11697
47.15673	0.12212
47.28091	0.12309
47.38439	0.14304
47.50857	0.13435
47.64309	0.14626
47.77762	0.14964
47.90180	0.13661
48.03633	0.12293
48.18120	0.11520
48.35712	0.10892
48.50200	0.11777
48.60548	0.10602
48.72966	0.11327
48.83314	0.11359
48.94697	0.10796
49.06080	0.11697
49.15393	0.11359
49.23672	0.13033
49.30915	0.12019
49.38159	0.10747
49.45403	0.12969
49.51612	0.11954
49.58856	0.12647
49.65064	0.13339
49.72308	0.13403
49.79552	0.13049
49.85761	0.12421
49.91970	0.13645
49.98179	0.14997
50.04388	0.13435
50.10597	0.14787
50.17840	0.13419
50.24049	0.14820
50.30258	0.15335
50.38537	0.15158
50.47850	0.15206
50.57163	0.14675
50.66477	0.13033
50.75790	0.12663
50.83034	0.13033
50.91312	0.13419
51.00626	0.13757
51.09939	0.13548
51.18218	0.14449
51.27531	0.13870
51.35810	0.14562
51.43053	0.13966
51.50297	0.15946
51.58576	0.15898
51.66854	0.15367
51.74098	0.15769
51.81342	0.15222
51.88586	0.15141
51.97899	0.15029
52.05143	0.14208
52.14456	0.13886
52.23769	0.13258
52.32048	0.12341
52.39292	0.13049
52.45501	0.14852
52.50675	0.15335
52.55849	0.14449
52.61023	0.15673
52.65162	0.16622
52.69301	0.16606
52.73441	0.15415
52.77580	0.16252
52.83789	0.16526
52.87928	0.16268
52.93102	0.16075
52.98276	0.16719
53.01381	0.15447
53.05520	0.17508
53.08625	0.16638
53.11729	0.15335
53.14834	0.16027
53.20008	0.14304
53.24147	0.14498
53.28286	0.14578
53.32425	0.14739
53.35530	0.14884
53.38634	0.13226
53.42774	0.14272
53.47948	0.15431
53.51052	0.15141
53.55191	0.16912
53.58296	0.16172
53.61400	0.17073
53.65540	0.16574
53.69679	0.17347
53.73818	0.16510
53.78992	0.16606
53.83132	0.16671
53.88306	0.15978
53.92445	0.16123
53.95549	0.15061
53.98654	0.14884
54.01758	0.15319
54.04863	0.15190
54.06932	0.16156
54.07967	0.17685
54.10037	0.18055
54.12107	0.17395
54.14176	0.16333
54.15211	0.16654
54.18315	0.15463
54.20385	0.15254
54.23490	0.15479
54.26594	0.15946
54.30733	0.15978
