Black Body Radiation Experiment Tue, Oct 30, 2018 3:13 PM
Sensor Position (Degrees)	Light Intensity (Volts)
44.05227	0.16011
44.09366	0.16123
44.13506	0.16960
44.16610	0.17363
44.20749	0.15447
44.24889	0.16606
44.27993	0.15769
44.32132	0.14482
44.36272	0.14723
44.40411	0.15544
44.44550	0.14015
44.48690	0.13564
44.52829	0.14771
44.58003	0.14739
44.63177	0.13773
44.68351	0.15592
44.73525	0.15689
44.80769	0.16429
44.88013	0.15978
44.94222	0.16477
44.99396	0.15914
45.06639	0.18167
45.12848	0.16188
45.19057	0.17137
45.26301	0.16590
45.33545	0.15866
45.40788	0.16236
45.49067	0.14546
45.56311	0.14981
45.65624	0.15769
45.73903	0.16172
45.81146	0.14578
45.91495	0.13725
46.01843	0.15093
46.12191	0.16333
46.21504	0.15834
46.31853	0.16526
46.39096	0.16606
46.45305	0.16622
46.50479	0.17604
46.56688	0.15962
46.61862	0.16944
46.67036	0.14610
46.73245	0.14514
46.79454	0.14803
46.86698	0.14610
46.92907	0.14884
47.00151	0.15335
47.06360	0.15447
47.12569	0.17314
47.19812	0.16316
47.26021	0.17153
47.32230	0.16316
47.38439	0.16526
47.46718	0.16783
47.54996	0.16397
47.62240	0.15238
47.67414	0.15544
47.74658	0.16300
47.81901	0.15528
47.87076	0.15061
47.92250	0.14047
47.96389	0.14916
48.01563	0.16284
48.06737	0.16848
48.11911	0.15914
48.17085	0.17813
48.23294	0.17588
48.29503	0.17588
48.36747	0.15657
48.41921	0.14820
48.48130	0.14707
48.54339	0.14304
48.60548	0.16848
48.66757	0.15158
48.72966	0.14417
48.80209	0.15158
48.86418	0.15978
48.92627	0.14449
48.98836	0.15801
49.05045	0.16091
49.11254	0.15721
49.17463	0.15528
49.24707	0.16526
49.31950	0.15640
49.38159	0.17797
49.43333	0.16188
49.49542	0.16091
49.55751	0.16156
49.61960	0.15721
49.68169	0.16896
49.75413	0.15319
49.81622	0.14385
49.87831	0.14916
49.94039	0.14079
50.00248	0.12727
50.06457	0.13290
50.12666	0.16139
50.20945	0.16365
50.29223	0.16477
50.39572	0.16011
50.49920	0.16992
50.61303	0.16107
50.72686	0.17121
50.86138	0.17314
50.98556	0.17942
51.07870	0.16960
51.18218	0.16139
51.27531	0.15061
51.37879	0.15640
51.47193	0.15383
51.56506	0.15882
51.65819	0.15077
51.75133	0.15479
51.85481	0.15174
51.95829	0.15528
52.06177	0.14530
52.15491	0.15383
52.23769	0.14675
52.34118	0.17153
52.43431	0.16268
52.52744	0.17025
52.62058	0.16268
52.71371	0.17073
52.79650	0.17170
52.87928	0.16992
52.97242	0.17846
53.06555	0.17234
53.15868	0.17540
53.23112	0.17266
53.31391	0.17057
53.38634	0.16075
53.45878	0.16268
53.53122	0.15093
53.60366	0.15592
53.65540	0.15286
53.70714	0.14964
53.74853	0.17153
53.77958	0.17089
53.82097	0.18248
53.86236	0.18940
53.89341	0.17121
53.92445	0.17009
53.95549	0.17604
53.99689	0.15528
54.03828	0.14900
54.07967	0.16123
54.11072	0.17186
54.15211	0.17846
54.18315	0.17717
54.22455	0.17797
54.26594	0.17089
54.30733	0.15995
54.34873	0.14900
54.39012	0.16268
54.44186	0.17572
54.48325	0.17717
54.53499	0.18715
54.58673	0.17218
54.64882	0.16172
54.69022	0.16477
54.73161	0.16107
54.77300	0.16365
54.81439	0.16654
54.85579	0.18232
54.89718	0.18860
54.93857	0.18393
54.96962	0.18264
55.01101	0.18602
55.05240	0.18908
55.09380	0.20131
55.13519	0.19793
55.17658	0.18345
55.22832	0.18119
55.28006	0.17588
55.32146	0.16751
55.36285	0.16992
55.40424	0.19133
55.45598	0.18071
55.51807	0.20002
55.58016	0.18602
55.64225	0.19391
55.71469	0.19986
55.78713	0.20357
55.85956	0.19841
55.94235	0.18087
56.01479	0.18779
56.09757	0.17781
56.19070	0.16864
56.28384	0.17733
56.37697	0.17121
56.47011	0.17524
56.57359	0.17781
56.67707	0.18715
56.79090	0.18425
56.92543	0.19230
57.01856	0.20357
57.13239	0.20582
57.23587	0.19439
57.34970	0.18506
57.44284	0.17878
57.53597	0.18940
57.63945	0.20357
57.73259	0.20711
57.84642	0.20614
57.93955	0.20711
58.04303	0.20598
58.13617	0.19165
58.23965	0.19986
58.35348	0.17669
58.43626	0.19552
58.50870	0.19809
58.57079	0.22143
58.63288	0.21467
58.69497	0.22449
58.75706	0.21692
58.81915	0.21258
58.88124	0.19455
58.93298	0.18860
58.97437	0.19552
59.02611	0.19890
59.06750	0.20276
59.11924	0.23334
59.18133	0.21870
59.23307	0.22417
59.28482	0.22626
59.34690	0.22481
59.39865	0.21290
59.46073	0.22175
59.51248	0.19455
59.57456	0.19101
59.63665	0.19536
59.71944	0.19922
59.80223	0.20582
59.89536	0.20373
59.96780	0.20646
60.05058	0.21016
60.13337	0.21387
60.21615	0.20743
60.28859	0.21403
60.38172	0.22707
60.48521	0.21982
60.57834	0.23222
60.66113	0.24010
60.75426	0.23205
60.83704	0.23994
60.93018	0.22143
61.01296	0.22916
61.11645	0.22642
61.20958	0.22465
61.28202	0.22208
61.34411	0.21580
61.39585	0.20888
61.44759	0.21258
61.50968	0.21886
61.57177	0.22851
61.63386	0.23077
61.69595	0.23576
61.75803	0.24831
61.82012	0.24284
61.89256	0.22867
61.96500	0.23801
62.04778	0.22546
62.12022	0.22642
62.20301	0.21515
62.28579	0.21821
62.35823	0.23865
62.44102	0.22594
62.51345	0.23222
62.59624	0.23946
62.66868	0.24525
62.75146	0.23109
62.82390	0.22867
62.90668	0.21628
62.98947	0.22610
63.07226	0.23205
63.14469	0.22932
63.22748	0.23544
63.32061	0.24252
63.42409	0.24912
63.50688	0.25765
63.58967	0.24107
63.66210	0.24493
63.74489	0.23334
63.81733	0.22707
63.87941	0.23318
63.95185	0.22385
64.01394	0.24268
64.07603	0.23882
64.12777	0.25266
64.18986	0.26537
64.25195	0.25588
64.31404	0.25716
64.37613	0.25411
64.43822	0.24187
64.50031	0.23769
64.57274	0.24992
64.64518	0.25234
64.71762	0.26795
64.81075	0.27278
64.90389	0.28582
64.99702	0.28115
65.09015	0.27068
65.16259	0.28308
65.25572	0.28372
65.34886	0.30545
65.44199	0.32943
65.54547	0.37885
65.65930	0.43535
65.77313	0.51357
65.89731	0.58536
66.02149	0.67920
66.14567	0.77078
66.25950	0.83517
66.37333	0.91259
66.49751	0.97681
66.61134	0.99773
66.72517	1.02220
66.84935	1.02027
66.95283	0.98518
67.05631	0.94961
67.15979	0.90937
67.26327	0.85480
67.35641	0.81183
