Interference and Diffraction Data File Tue, Oct 23, 2018 3:18 PM
Sensor Position (Meters)	Light Intensity (Volts)
-0.08267	0.02764
-0.08267	0.02813
-0.08272	0.02732
-0.08272	0.02232
-0.08272	0.02780
-0.08278	0.02619
-0.08278	0.02265
-0.08278	0.02345
-0.08283	0.02667
-0.08283	0.02877
-0.08289	0.03360
-0.08289	0.03264
-0.08289	0.02603
-0.08294	0.02555
-0.08294	0.02893
-0.08300	0.03215
-0.08300	0.02394
-0.08300	0.03231
-0.08305	0.02716
-0.08305	0.02603
-0.08311	0.02249
-0.08311	0.02700
-0.08317	0.03054
-0.08317	0.03054
-0.08317	0.02619
-0.08322	0.02684
-0.08322	0.02716
-0.08322	0.02297
-0.08328	0.02877
-0.08328	0.02619
-0.08333	0.02845
-0.08333	0.02909
-0.08333	0.02426
-0.08339	0.01830
-0.08339	0.02941
-0.08344	0.02635
-0.08344	0.01830
-0.08344	0.01814
-0.08350	0.01975
-0.08350	0.02329
-0.08355	0.02265
-0.08355	0.02104
-0.08355	0.01411
-0.08361	0.01717
-0.08361	0.01459
-0.08361	0.01862
-0.08367	0.02232
-0.08367	0.02136
-0.08372	0.01169
-0.08372	0.01991
-0.08372	0.01717
-0.08378	0.01975
-0.08378	0.01507
-0.08383	0.02200
-0.08383	0.00976
-0.08383	0.01765
-0.08389	0.01105
-0.08389	0.01507
-0.08394	0.02232
-0.08394	0.01491
-0.08400	0.02168
-0.08400	0.01701
-0.08400	0.02071
-0.08405	0.01105
-0.08405	0.01846
-0.08405	0.02184
-0.08411	0.01749
-0.08411	0.02087
-0.08417	0.01379
-0.08417	0.01830
-0.08417	0.01926
-0.08422	0.02120
-0.08422	0.02539
-0.08428	0.02442
-0.08428	0.02748
-0.08428	0.02345
-0.08433	0.03022
-0.08433	0.02877
-0.08433	0.02587
-0.08439	0.02796
-0.08439	0.02796
-0.08444	0.02958
-0.08444	0.03167
-0.08450	0.03167
-0.08450	0.03248
-0.08450	0.03473
-0.08455	0.03554
-0.08455	0.03650
-0.08461	0.03586
-0.08461	0.04424
-0.08461	0.04134
-0.08467	0.03924
-0.08467	0.04810
-0.08472	0.03876
-0.08472	0.04988
-0.08472	0.04118
-0.08478	0.04665
-0.08478	0.05374
-0.08483	0.04972
-0.08483	0.05020
-0.08483	0.05374
-0.08489	0.05745
-0.08489	0.05342
-0.08494	0.05664
-0.08494	0.05906
-0.08494	0.05181
-0.08500	0.05648
-0.08500	0.05874
-0.08505	0.05535
-0.08505	0.06115
-0.08505	0.05342
-0.08511	0.06051
-0.08511	0.05954
-0.08517	0.06099
-0.08517	0.06035
-0.08517	0.05809
-0.08522	0.06164
-0.08522	0.05487
-0.08522	0.05503
-0.08528	0.05648
-0.08528	0.05004
-0.08533	0.05117
-0.08533	0.05004
-0.08533	0.05181
-0.08539	0.04746
-0.08539	0.04988
-0.08544	0.03779
-0.08544	0.04101
-0.08544	0.03908
-0.08550	0.03570
-0.08550	0.03683
-0.08555	0.03586
-0.08555	0.03135
-0.08561	0.03650
-0.08561	0.03070
-0.08561	0.02941
-0.08567	0.02974
-0.08567	0.02635
-0.08572	0.01959
-0.08572	0.02506
-0.08572	0.02764
-0.08578	0.02023
-0.08578	0.01975
-0.08583	0.01830
-0.08583	0.02071
-0.08583	0.02104
-0.08589	0.02216
-0.08589	0.00589
-0.08589	0.01379
-0.08594	0.01459
-0.08594	0.00605
-0.08600	0.01362
-0.08600	0.01604
-0.08600	0.01701
-0.08605	0.01991
-0.08605	0.01540
-0.08605	0.01282
-0.08611	0.01266
-0.08611	0.02104
-0.08617	0.02039
-0.08617	0.01878
-0.08622	0.01830
-0.08622	0.01362
-0.08622	0.01572
-0.08628	0.00944
-0.08628	0.01991
-0.08633	0.01427
-0.08633	0.01524
-0.08633	0.01749
-0.08639	0.02281
-0.08639	0.02377
-0.08644	0.02345
-0.08644	0.02361
-0.08650	0.02619
-0.08650	0.02007
-0.08650	0.01959
-0.08655	0.02667
-0.08655	0.02184
-0.08661	0.02716
-0.08661	0.02297
-0.08661	0.02216
-0.08667	0.02120
-0.08667	0.02909
-0.08672	0.02651
-0.08672	0.02861
-0.08672	0.02635
-0.08678	0.02506
-0.08678	0.02297
-0.08683	0.02780
-0.08683	0.02506
-0.08683	0.02023
-0.08689	0.01862
-0.08689	0.02539
-0.08694	0.02410
-0.08694	0.02136
-0.08694	0.02313
-0.08700	0.02297
-0.08700	0.02104
-0.08705	0.02458
-0.08705	0.01926
-0.08705	0.02023
-0.08711	0.01781
-0.08711	0.01846
-0.08717	0.01878
-0.08717	0.01556
-0.08717	0.01975
-0.08722	0.02055
-0.08722	0.01636
-0.08728	0.01298
-0.08728	0.00944
-0.08728	0.01524
-0.08733	0.01282
-0.08733	0.00976
-0.08739	0.01491
-0.08739	0.01475
-0.08739	0.00347
-0.08744	0.01395
-0.08744	0.00831
-0.08750	0.00718
-0.08750	0.01234
-0.08755	0.01089
-0.08755	0.00815
-0.08755	0.00041
-0.08761	0.00653
-0.08761	0.00637
-0.08761	0.00122
-0.08767	0.00637
-0.08767	0.00235
-0.08772	0.00637
-0.08772	0.00992
-0.08772	0.00605
-0.08778	0.00782
-0.08778	0.00670
-0.08783	0.00637
-0.08783	0.00476
-0.08789	0.00396
-0.08789	0.00944
-0.08789	0.00009
-0.08794	0.00218
-0.08794	0.00202
-0.08800	0.00315
-0.08800	0.00847
-0.08805	0.00380
-0.08805	0.00766
-0.08805	0.00090
-0.08811	-0.00265
-0.08811	0.00299
-0.08817	0.00637
-0.08817	0.00637
-0.08817	0.00428
-0.08822	-0.00168
-0.08822	0.00347
-0.08828	0.00782
-0.08828	0.00460
-0.08833	0.00476
-0.08833	0.00363
-0.08833	-0.00023
-0.08839	-0.00104
-0.08839	0.00315
-0.08844	0.00863
-0.08844	-0.00007
-0.08844	0.00090
-0.08850	0.00766
-0.08850	0.00879
-0.08850	0.00879
-0.08855	0.00702
-0.08855	0.00428
-0.08861	0.00508
-0.08861	0.00750
-0.08867	-0.00088
-0.08867	0.00476
-0.08867	0.00073
-0.08872	0.01137
-0.08872	0.00589
-0.08878	0.00605
-0.08878	0.00073
-0.08883	0.00718
-0.08883	0.00186
-0.08883	0.00476
-0.08889	0.00621
-0.08889	0.00605
-0.08894	0.00637
-0.08894	0.00750
-0.08900	0.00396
-0.08900	0.00492
-0.08900	0.00911
-0.08905	0.00492
-0.08905	0.00734
-0.08911	0.00653
-0.08911	0.00605
-0.08917	0.00670
-0.08917	-0.00217
-0.08917	0.00847
-0.08922	0.00170
-0.08922	0.00863
-0.08922	0.00750
-0.08928	0.00315
-0.08928	-0.00007
-0.08933	0.00782
-0.08933	0.01089
-0.08939	0.01040
-0.08939	0.00879
-0.08939	0.00911
-0.08944	0.00815
-0.08944	0.00911
-0.08944	0.00960
-0.08950	0.00251
-0.08950	0.00202
-0.08955	0.00299
-0.08955	0.00444
-0.08955	0.00557
-0.08961	0.00895
-0.08961	0.00541
-0.08967	0.00347
-0.08967	0.00702
-0.08972	0.00299
-0.08972	-0.00023
-0.08972	0.00299
-0.08978	-0.00039
-0.08978	0.00444
-0.08983	-0.00023
-0.08983	0.00508
-0.08983	0.00508
-0.08989	0.00589
-0.08989	0.00009
-0.08994	0.01024
-0.08994	0.00235
-0.08994	0.00573
-0.09000	0.00734
-0.09000	0.00138
-0.09005	0.00573
-0.09005	0.01314
-0.09005	0.01459
-0.09011	0.01072
-0.09011	0.00831
-0.09017	0.01266
-0.09017	0.01781
-0.09017	0.01556
-0.09022	0.01137
-0.09022	0.01346
-0.09028	0.01024
-0.09028	0.01298
-0.09028	0.01701
-0.09033	0.01878
-0.09033	0.01105
-0.09039	0.01443
-0.09039	0.01604
-0.09039	0.01991
-0.09044	0.01475
-0.09044	0.01153
-0.09050	0.02071
-0.09050	0.01797
-0.09050	0.01814
-0.09055	0.02281
-0.09055	0.02136
-0.09061	0.01765
-0.09061	0.01959
-0.09067	0.02168
-0.09067	0.02345
-0.09067	0.02168
-0.09072	0.01975
-0.09072	0.01975
-0.09078	0.01620
-0.09078	0.02168
-0.09078	0.01991
-0.09083	0.01556
-0.09083	0.02184
-0.09089	0.02071
-0.09089	0.01556
-0.09094	0.01524
-0.09094	0.01572
-0.09094	0.01910
-0.09100	0.02329
-0.09100	0.01330
-0.09100	0.01459
-0.09105	0.02232
-0.09105	0.01524
-0.09111	0.01540
-0.09111	0.01910
-0.09117	0.01507
-0.09117	0.00863
-0.09117	0.01121
-0.09122	0.01330
-0.09122	0.01217
-0.09128	0.01475
-0.09128	0.00879
-0.09128	0.00944
-0.09133	0.01379
-0.09133	0.00895
-0.09139	0.01008
-0.09139	0.01330
-0.09144	0.00557
-0.09144	0.00750
-0.09144	0.00686
-0.09150	0.01314
-0.09150	0.00702
-0.09155	0.00525
-0.09155	0.00412
-0.09155	0.00976
-0.09161	-0.00088
-0.09161	0.00492
-0.09167	0.00331
-0.09167	0.00992
-0.09167	0.00815
-0.09172	0.00541
-0.09172	0.00412
-0.09178	0.00347
-0.09178	0.01072
-0.09178	0.00202
-0.09183	0.00363
-0.09183	0.00460
-0.09183	0.00396
-0.09189	-0.00104
-0.09189	0.00718
-0.09194	0.00508
-0.09194	0.00750
-0.09194	0.00782
-0.09200	0.00589
-0.09200	0.00863
-0.09205	0.01169
-0.09205	0.00525
-0.09205	0.00090
-0.09211	0.00863
-0.09211	0.00396
-0.09217	0.01234
-0.09217	0.00863
-0.09217	0.01153
-0.09222	0.00621
-0.09222	0.01298
-0.09228	0.01185
-0.09228	0.01024
-0.09228	0.01491
-0.09233	0.00508
-0.09233	0.01024
-0.09239	0.01669
-0.09239	0.01137
-0.09244	0.01121
-0.09244	0.01153
-0.09244	0.01685
-0.09250	0.01765
-0.09250	0.01878
-0.09250	0.00734
-0.09255	0.01395
-0.09255	0.01298
-0.09261	0.01330
-0.09261	0.01830
-0.09261	0.01427
-0.09267	0.01169
-0.09267	0.01475
-0.09272	0.01201
-0.09272	0.00863
-0.09272	0.01797
-0.09278	0.00944
-0.09278	0.00492
-0.09278	0.00670
-0.09283	0.01282
-0.09283	0.01507
-0.09289	0.01121
-0.09289	0.01024
-0.09294	0.01217
-0.09294	0.01330
-0.09294	0.00879
-0.09300	0.01491
-0.09300	0.00734
-0.09305	0.00766
-0.09305	0.00847
-0.09305	0.00782
-0.09311	0.00154
-0.09311	0.00911
-0.09317	0.00944
-0.09317	0.00944
-0.09317	0.01008
-0.09322	0.00815
-0.09322	0.00492
-0.09328	0.00267
-0.09328	0.00508
-0.09328	0.00541
-0.09333	-0.00410
-0.09333	0.00492
-0.09339	0.00605
-0.09339	0.00380
-0.09339	0.00573
-0.09344	0.00460
-0.09344	0.00138
-0.09344	-0.00281
-0.09350	-0.00345
-0.09350	-0.00023
-0.09355	0.00396
-0.09355	-0.00136
-0.09355	0.00347
-0.09361	0.00508
-0.09361	0.00251
-0.09367	-0.00297
-0.09367	-0.00458
-0.09367	-0.00152
-0.09372	0.00363
-0.09372	-0.00635
-0.09378	-0.00539
-0.09378	0.00508
-0.09378	-0.00152
-0.09383	0.00251
-0.09383	0.00363
-0.09389	-0.00039
-0.09389	0.00090
-0.09394	0.00267
-0.09394	-0.00700
-0.09394	0.00235
-0.09400	-0.00490
-0.09400	-0.00217
-0.09405	-0.00394
-0.09405	0.00090
-0.09405	0.00831
-0.09411	0.00057
-0.09411	-0.00378
-0.09411	0.00138
-0.09417	-0.00088
-0.09417	-0.00555
-0.09422	0.00363
-0.09422	0.00460
-0.09422	0.00557
-0.09428	-0.00055
-0.09428	0.00347
-0.09433	-0.00184
-0.09433	-0.00088
-0.09433	0.00122
-0.09439	0.00009
-0.09439	0.00186
-0.09444	0.00476
-0.09444	0.00444
-0.09444	0.00653
-0.09450	0.00412
-0.09450	0.00122
-0.09455	0.00476
-0.09455	-0.00200
-0.09455	0.00138
-0.09461	0.00508
-0.09461	0.00347
-0.09467	0.00235
-0.09467	0.00186
-0.09467	0.00283
-0.09472	0.00041
-0.09472	-0.00023
-0.09478	0.00267
-0.09478	-0.00007
-0.09483	-0.00329
-0.09483	0.00605
-0.09483	0.00508
-0.09489	-0.00587
-0.09489	0.00653
-0.09494	-0.00184
-0.09494	-0.00136
-0.09494	0.00106
-0.09500	-0.00168
-0.09500	-0.00152
-0.09500	-0.00120
-0.09505	-0.00764
-0.09505	-0.00168
-0.09511	-0.00474
-0.09511	-0.00168
-0.09511	0.00235
-0.09517	-0.00458
-0.09517	0.00331
-0.09517	0.00041
-0.09522	0.00380
-0.09522	0.00363
-0.09528	-0.00362
-0.09528	-0.00265
-0.09528	-0.00571
-0.09533	-0.00249
-0.09533	-0.00378
-0.09539	-0.00152
-0.09539	-0.00265
-0.09539	-0.00426
-0.09544	-0.00990
-0.09544	-0.00587
-0.09550	0.00428
-0.09550	0.00363
-0.09555	-0.00007
-0.09555	0.00090
-0.09555	-0.00684
-0.09561	-0.00845
-0.09561	-0.00571
-0.09561	-0.00507
-0.09567	-0.00088
-0.09567	0.00492
-0.09572	0.00412
-0.09572	-0.00023
-0.09578	0.00541
-0.09578	0.00460
-0.09578	0.00428
-0.09583	-0.00023
-0.09583	-0.00055
-0.09583	-0.00039
-0.09589	0.00621
-0.09589	0.00541
-0.09594	0.00363
-0.09594	0.00702
-0.09594	0.00331
-0.09600	0.00734
-0.09600	0.00444
-0.09605	-0.00088
-0.09605	0.00670
-0.09605	0.00380
-0.09611	0.00911
-0.09611	0.00218
-0.09617	0.00315
-0.09617	0.00863
-0.09617	0.00766
-0.09622	0.00090
-0.09622	0.00573
-0.09628	0.00670
-0.09628	0.01169
-0.09628	0.00541
-0.09633	0.01282
-0.09633	0.00621
-0.09639	0.01137
-0.09639	0.00766
-0.09644	0.01266
-0.09644	0.00541
-0.09644	0.00508
-0.09650	0.00267
-0.09650	0.01089
-0.09655	0.01089
-0.09655	-0.00088
-0.09655	0.00396
-0.09661	0.00960
-0.09661	0.01105
-0.09667	0.00605
-0.09667	0.00347
-0.09667	0.01153
-0.09672	-0.00023
-0.09672	0.01040
-0.09672	-0.00104
-0.09678	0.00235
-0.09678	0.01217
-0.09683	0.00911
-0.09683	-0.00055
-0.09683	-0.00136
-0.09689	0.00331
-0.09689	0.00283
-0.09694	-0.00345
-0.09694	0.00557
-0.09694	0.00106
-0.09700	-0.00104
-0.09700	0.00492
-0.09705	-0.00088
-0.09705	0.00589
-0.09711	-0.00088
-0.09711	0.00267
-0.09711	-0.00265
-0.09717	-0.00168
-0.09717	0.00186
-0.09722	-0.00120
-0.09722	-0.00152
-0.09722	0.00025
-0.09728	-0.00845
-0.09728	-0.00055
-0.09733	0.00331
-0.09733	-0.00378
-0.09739	-0.00088
-0.09739	-0.00072
-0.09739	-0.00217
-0.09744	0.00331
-0.09744	-0.00136
-0.09750	0.00235
-0.09750	0.00283
-0.09750	-0.00442
-0.09755	-0.00055
-0.09755	-0.00136
-0.09761	-0.00217
-0.09761	-0.00362
-0.09761	-0.00072
-0.09767	-0.00458
-0.09767	-0.00055
-0.09767	-0.00442
-0.09772	-0.00233
-0.09772	0.00057
-0.09778	0.00766
-0.09778	-0.00023
-0.09783	0.00315
-0.09783	0.00879
-0.09783	0.00637
-0.09789	0.00847
-0.09789	0.00831
-0.09794	0.00686
-0.09794	0.00444
-0.09800	0.00944
-0.09800	0.00960
-0.09800	0.00525
-0.09805	-0.00055
-0.09805	0.00927
-0.09811	0.00944
-0.09811	0.00251
-0.09817	0.01072
-0.09817	0.00686
-0.09817	0.00508
-0.09822	0.00170
-0.09822	-0.00120
-0.09828	0.01089
-0.09828	0.00670
-0.09828	0.00637
-0.09833	0.00492
-0.09833	0.01008
-0.09839	0.00412
-0.09839	0.00637
-0.09839	0.00186
-0.09844	0.00637
-0.09844	0.00315
-0.09850	0.00138
-0.09850	0.00073
-0.09850	0.01056
-0.09855	0.01024
-0.09855	0.00557
-0.09861	0.00976
-0.09861	0.00766
-0.09861	0.00460
-0.09867	0.00331
-0.09867	0.00976
-0.09872	0.00895
-0.09872	0.00428
-0.09878	0.00363
-0.09878	0.00299
-0.09878	0.00412
-0.09883	0.00073
-0.09883	-0.00426
-0.09889	0.00218
-0.09889	-0.00200
-0.09894	0.00621
-0.09894	0.00380
-0.09894	0.00541
-0.09900	-0.00329
-0.09900	0.00041
-0.09905	-0.00104
-0.09905	-0.00523
-0.09905	-0.00023
-0.09911	0.00251
-0.09911	0.00186
-0.09917	-0.00217
-0.09917	-0.00362
-0.09917	-0.00233
-0.09922	0.00428
-0.09922	-0.00442
-0.09928	0.00009
-0.09928	0.00315
-0.09928	-0.00571
-0.09933	-0.00217
-0.09933	-0.00329
-0.09939	-0.00378
-0.09939	-0.00136
-0.09939	-0.00200
-0.09944	0.00428
-0.09944	-0.00474
-0.09950	0.00412
-0.09950	0.00283
-0.09950	0.00508
-0.09955	0.00025
-0.09955	-0.00474
-0.09961	-0.00039
-0.09961	0.00412
-0.09961	0.00009
-0.09967	-0.00152
-0.09967	0.00009
-0.09972	-0.00088
-0.09972	0.00106
-0.09978	-0.00184
-0.09978	0.00331
-0.09978	0.00460
-0.09983	-0.00023
-0.09983	-0.00072
-0.09989	-0.00039
-0.09989	-0.00329
-0.09989	-0.00023
-0.09994	0.00847
-0.09994	0.00106
-0.10000	0.00363
-0.10000	0.00138
-0.10005	0.00057
-0.10005	0.00009
-0.10005	0.00605
-0.10011	0.00186
-0.10011	-0.00152
-0.10011	-0.00088
-0.10017	0.00073
-0.10017	0.00299
-0.10022	0.00331
-0.10022	0.00251
-0.10022	0.00653
-0.10028	0.00154
-0.10028	0.00218
-0.10033	0.00380
-0.10033	0.00235
-0.10033	0.00444
-0.10039	-0.00217
-0.10039	-0.00426
-0.10044	-0.00039
-0.10044	-0.00023
-0.10044	0.00605
-0.10050	-0.00088
-0.10050	-0.00732
-0.10055	-0.00007
-0.10055	0.00186
-0.10061	0.00122
-0.10061	-0.00152
-0.10061	0.00412
-0.10067	-0.00104
-0.10067	0.00670
-0.10072	0.00057
-0.10072	0.00412
-0.10072	-0.00394
-0.10078	-0.00039
-0.10078	-0.00442
-0.10078	-0.00619
-0.10083	-0.00281
-0.10083	0.00525
-0.10089	-0.00007
-0.10089	-0.00039
-0.10089	-0.00104
-0.10094	-0.00587
-0.10094	0.00315
-0.10100	0.00218
-0.10100	-0.00104
-0.10100	0.00444
-0.10105	-0.00281
-0.10105	-0.00635
-0.10111	0.00380
-0.10111	0.00057
-0.10117	0.00218
-0.10117	0.00299
-0.10117	-0.00442
-0.10122	-0.00039
-0.10122	0.00267
-0.10128	-0.00281
-0.10128	-0.00281
-0.10128	-0.00684
-0.10133	-0.00023
-0.10133	-0.00684
-0.10139	0.00041
-0.10139	0.00025
-0.10144	-0.00217
-0.10144	-0.00732
-0.10144	-0.00410
-0.10150	-0.00474
-0.10150	-0.00684
-0.10155	-0.00893
-0.10155	-0.00619
-0.10155	0.00170
-0.10161	-0.00023
-0.10161	0.00154
-0.10167	-0.00313
-0.10167	-0.00055
-0.10167	-0.00120
-0.10172	-0.00780
-0.10172	-0.00055
-0.10178	0.00251
-0.10178	0.00251
-0.10178	0.00122
-0.10183	-0.00200
-0.10183	0.00363
-0.10183	0.00412
-0.10189	-0.00007
-0.10189	-0.00329
-0.10194	-0.00265
-0.10194	-0.00442
-0.10194	0.00138
-0.10200	0.00492
-0.10200	0.00138
-0.10205	0.00041
-0.10205	-0.00039
-0.10205	-0.00378
-0.10211	0.00492
-0.10211	-0.00007
-0.10217	0.00009
-0.10217	0.00476
-0.10222	-0.00023
-0.10222	0.00605
-0.10222	0.00218
-0.10228	0.00541
-0.10228	0.00476
-0.10233	0.00589
-0.10233	0.00122
-0.10233	0.00380
-0.10239	0.00670
-0.10239	-0.00152
-0.10244	0.00251
-0.10244	-0.00265
-0.10244	0.00605
-0.10250	0.00025
-0.10250	0.00621
-0.10250	0.00557
-0.10255	-0.00168
-0.10255	0.00283
-0.10261	-0.00088
-0.10261	-0.00635
-0.10261	0.00202
-0.10267	-0.00217
-0.10267	0.00444
-0.10272	-0.00039
-0.10272	-0.00136
-0.10272	-0.00136
-0.10278	0.00444
-0.10278	0.00444
-0.10278	0.00186
-0.10283	0.00573
-0.10283	-0.00571
-0.10289	-0.00378
-0.10289	-0.00394
-0.10294	0.00009
-0.10294	0.00331
-0.10294	-0.00297
-0.10300	0.00331
-0.10300	-0.00120
-0.10300	-0.00362
-0.10305	0.00412
-0.10305	0.00154
-0.10311	-0.00539
-0.10311	-0.00313
-0.10317	0.00202
-0.10317	0.00186
-0.10317	-0.00184
-0.10322	-0.00410
-0.10322	-0.00249
-0.10328	0.00251
-0.10328	-0.00152
-0.10328	-0.00055
-0.10333	-0.00088
-0.10333	-0.00345
-0.10339	-0.00217
-0.10339	0.00347
-0.10339	-0.00088
-0.10344	-0.00168
-0.10344	-0.00281
-0.10344	0.00380
-0.10350	0.00041
-0.10350	0.00073
-0.10355	0.00106
-0.10355	0.00090
-0.10355	-0.00184
-0.10361	-0.00136
-0.10361	0.00718
-0.10367	-0.00152
-0.10367	-0.00507
-0.10367	-0.00023
-0.10372	0.00380
-0.10372	-0.00249
-0.10378	0.00476
-0.10378	0.00138
-0.10378	-0.00088
-0.10383	0.00492
-0.10383	0.00637
-0.10389	0.00202
-0.10389	0.00492
-0.10389	0.00380
-0.10394	0.00025
-0.10394	0.00025
-0.10400	0.00363
-0.10400	0.00235
-0.10400	-0.00281
-0.10405	0.00589
-0.10405	-0.00571
-0.10411	0.00090
-0.10411	0.00380
-0.10411	0.00621
-0.10417	-0.00249
-0.10417	0.00138
-0.10422	0.00702
-0.10422	0.00476
-0.10422	-0.00007
-0.10428	0.00283
-0.10428	0.00444
-0.10428	0.00041
-0.10433	0.00444
-0.10433	0.00347
-0.10439	0.00863
-0.10439	0.00251
-0.10439	0.00605
-0.10444	0.00815
-0.10444	0.00605
-0.10450	-0.00410
-0.10450	0.00154
-0.10450	0.00218
-0.10455	0.00460
-0.10455	-0.00007
-0.10461	-0.00104
-0.10461	0.00492
-0.10467	-0.00587
-0.10467	0.00363
-0.10467	0.00073
-0.10472	0.00557
-0.10472	0.00331
-0.10478	0.00138
-0.10478	0.00557
-0.10478	-0.00184
-0.10483	-0.00732
-0.10483	-0.00426
-0.10489	0.00251
-0.10489	0.00734
-0.10489	-0.00442
-0.10494	0.00653
-0.10494	-0.00587
-0.10500	0.00315
-0.10500	-0.00072
-0.10500	0.00331
-0.10505	0.00251
-0.10505	-0.00378
-0.10511	-0.00716
-0.10511	0.00025
-0.10511	0.00186
-0.10517	0.00202
-0.10517	-0.00136
-0.10517	0.00331
-0.10522	-0.00217
-0.10522	-0.00297
-0.10522	-0.00249
-0.10528	-0.00297
-0.10528	-0.00845
-0.10533	0.00299
-0.10533	-0.00780
-0.10539	-0.00104
-0.10539	0.00235
-0.10539	-0.00378
-0.10544	-0.00072
-0.10544	0.00476
-0.10550	0.00170
-0.10550	-0.00184
-0.10550	-0.00507
-0.10555	0.00009
-0.10555	-0.00168
-0.10561	0.00186
-0.10561	0.00202
-0.10561	-0.00652
-0.10567	-0.00152
-0.10567	-0.00523
-0.10572	-0.00007
-0.10572	-0.00635
-0.10572	0.00331
-0.10578	-0.00152
-0.10578	0.00315
-0.10583	-0.00378
-0.10583	-0.00072
-0.10583	0.00186
-0.10589	-0.00458
-0.10589	-0.00072
-0.10594	0.00299
-0.10594	-0.00523
-0.10594	-0.00104
-0.10600	0.00267
-0.10600	-0.00152
-0.10605	0.00218
-0.10605	-0.00152
-0.10605	0.00073
-0.10611	-0.00652
-0.10611	0.00460
-0.10611	0.00460
-0.10617	-0.00265
-0.10617	-0.00571
-0.10622	-0.00120
-0.10622	0.00444
-0.10628	0.00315
-0.10628	0.00041
-0.10628	0.00380
-0.10633	0.00170
-0.10633	0.00541
-0.10639	0.00396
-0.10639	0.00621
-0.10639	-0.00136
-0.10644	-0.00088
-0.10644	-0.00217
-0.10650	-0.00152
-0.10650	0.00299
-0.10650	0.00283
-0.10655	-0.00104
-0.10655	-0.00200
-0.10661	0.00025
-0.10661	0.00412
-0.10661	-0.00265
-0.10667	0.00122
-0.10667	-0.00168
-0.10672	-0.00635
-0.10672	0.00170
-0.10672	0.00218
-0.10678	-0.00974
-0.10678	0.00154
-0.10683	0.00057
-0.10683	0.00186
-0.10683	0.00218
-0.10689	0.00009
-0.10689	-0.00136
-0.10694	-0.00152
-0.10694	0.00299
-0.10694	0.00363
-0.10700	0.00090
-0.10700	-0.00104
-0.10705	0.00428
-0.10705	-0.00813
-0.10705	-0.00265
-0.10711	0.00331
-0.10711	0.00541
-0.10717	-0.00313
-0.10717	-0.00200
-0.10722	-0.00152
-0.10722	0.00315
-0.10722	0.00283
-0.10728	-0.00329
-0.10728	0.00218
-0.10733	0.00122
-0.10733	-0.00120
-0.10733	-0.00136
-0.10739	-0.00716
-0.10739	0.00363
-0.10744	0.00202
-0.10744	-0.00329
-0.10744	0.00412
-0.10750	-0.00281
-0.10750	0.00170
-0.10755	-0.00233
-0.10755	0.00396
-0.10755	0.00557
-0.10761	0.00315
-0.10761	0.00154
-0.10767	0.00057
-0.10767	-0.00023
-0.10767	0.00170
-0.10772	-0.00200
-0.10772	0.00508
-0.10778	0.00073
-0.10778	-0.00507
-0.10778	0.00009
-0.10783	-0.00088
-0.10783	-0.00410
-0.10783	0.00589
-0.10789	0.00492
-0.10789	-0.00507
-0.10794	-0.00152
-0.10794	0.00380
-0.10800	0.00460
-0.10800	0.00170
-0.10805	0.00186
-0.10805	0.00138
-0.10805	-0.00555
-0.10811	0.00380
-0.10811	0.00492
-0.10817	-0.00200
-0.10817	0.00122
-0.10817	-0.00023
-0.10822	-0.00023
-0.10822	0.00621
-0.10828	0.00170
-0.10828	-0.00023
-0.10833	0.00508
-0.10833	0.00557
-0.10833	0.00444
-0.10839	0.00573
-0.10839	0.00251
-0.10844	0.00718
-0.10844	-0.00039
-0.10844	-0.00265
-0.10850	0.00428
-0.10850	0.00202
-0.10850	-0.00281
-0.10855	-0.00345
-0.10855	-0.00055
-0.10861	-0.00039
-0.10861	-0.00684
-0.10867	-0.00523
-0.10867	0.00106
-0.10867	0.00331
-0.10872	0.00154
-0.10872	-0.00007
-0.10878	-0.00635
-0.10878	-0.00055
-0.10878	0.00025
-0.10883	0.00202
-0.10883	-0.00297
-0.10889	-0.00345
-0.10889	-0.00426
-0.10894	-0.00072
-0.10894	-0.00281
-0.10894	0.00573
-0.10900	0.00412
-0.10900	0.00025
-0.10905	0.00508
-0.10905	-0.00313
-0.10911	0.00186
-0.10911	-0.00039
-0.10911	0.00170
-0.10917	0.00154
-0.10917	0.00057
-0.10922	0.00009
-0.10922	-0.00007
-0.10922	0.00363
-0.10928	0.00025
-0.10928	-0.00603
-0.10933	0.00670
-0.10933	0.00363
-0.10933	-0.00442
-0.10939	0.00653
-0.10939	0.00090
-0.10939	0.00235
-0.10944	0.00170
-0.10944	0.00525
-0.10950	0.00508
-0.10950	0.00508
-0.10955	0.00041
-0.10955	-0.00362
-0.10955	0.00428
-0.10961	0.00492
-0.10961	0.00396
-0.10967	0.00347
-0.10967	-0.00442
-0.10967	0.00621
-0.10972	0.00895
-0.10972	0.00299
-0.10978	0.00573
-0.10978	0.00154
-0.10983	0.00525
-0.10983	0.00396
-0.10983	0.00218
-0.10989	-0.00345
-0.10989	0.00653
-0.10994	0.00347
-0.10994	0.00090
-0.11000	0.00331
-0.11000	0.00122
-0.11000	0.00557
-0.11005	0.00686
-0.11005	0.00879
-0.11005	0.00138
-0.11011	0.00782
-0.11011	0.00009
-0.11017	0.00573
-0.11017	0.00090
-0.11017	0.00283
-0.11022	0.00476
-0.11022	0.00525
-0.11028	0.00605
-0.11028	0.00380
-0.11028	0.00170
