Interference and Diffraction Data File Tue, Oct 23, 2018 3:48 PM
Sensor Position (Meters)	Light Intensity (Volts)
-0.08189	0.20069
-0.08194	0.20036
-0.08194	0.20230
-0.08194	0.19795
-0.08200	0.19231
-0.08200	0.19762
-0.08205	0.19408
-0.08205	0.18828
-0.08205	0.18683
-0.08211	0.18441
-0.08211	0.18490
-0.08217	0.17362
-0.08217	0.17620
-0.08217	0.17781
-0.08222	0.17362
-0.08222	0.17088
-0.08228	0.16218
-0.08228	0.16331
-0.08228	0.16427
-0.08233	0.15815
-0.08233	0.15573
-0.08239	0.15332
-0.08239	0.14961
-0.08239	0.14768
-0.08244	0.14703
-0.08244	0.14590
-0.08250	0.14494
-0.08250	0.13930
-0.08250	0.13382
-0.08255	0.13221
-0.08255	0.13108
-0.08261	0.12641
-0.08261	0.12625
-0.08261	0.12351
-0.08267	0.12319
-0.08267	0.11207
-0.08267	0.11787
-0.08272	0.11449
-0.08272	0.11545
-0.08278	0.10852
-0.08278	0.10434
-0.08278	0.10208
-0.08283	0.10643
-0.08283	0.09483
-0.08283	0.09741
-0.08289	0.09306
-0.08289	0.09402
-0.08294	0.09322
-0.08294	0.08967
-0.08294	0.09338
-0.08300	0.09064
-0.08300	0.08516
-0.08305	0.08500
-0.08305	0.07936
-0.08305	0.07743
-0.08311	0.08129
-0.08311	0.08033
-0.08317	0.07227
-0.08317	0.07743
-0.08317	0.07453
-0.08322	0.07388
-0.08322	0.07131
-0.08328	0.07050
-0.08328	0.06357
-0.08328	0.05825
-0.08333	0.06889
-0.08333	0.06003
-0.08339	0.06196
-0.08339	0.05890
-0.08339	0.05729
-0.08344	0.05600
-0.08344	0.05197
-0.08350	0.05568
-0.08350	0.06067
-0.08350	0.05648
-0.08355	0.04891
-0.08355	0.05342
-0.08355	0.05906
-0.08361	0.05906
-0.08361	0.05552
-0.08367	0.05455
-0.08367	0.05729
-0.08367	0.05326
-0.08372	0.05245
-0.08372	0.05664
-0.08372	0.05390
-0.08378	0.05390
-0.08378	0.05278
-0.08383	0.05326
-0.08383	0.05294
-0.08389	0.05278
-0.08389	0.04778
-0.08389	0.05938
-0.08394	0.05197
-0.08394	0.05503
-0.08394	0.05407
-0.08400	0.05825
-0.08400	0.05970
-0.08405	0.05503
-0.08405	0.05600
-0.08411	0.05600
-0.08411	0.05149
-0.08411	0.06035
-0.08417	0.06148
-0.08417	0.06067
-0.08417	0.05938
-0.08422	0.05584
-0.08422	0.06325
-0.08428	0.05890
-0.08428	0.06067
-0.08428	0.06357
-0.08433	0.06808
-0.08433	0.06422
-0.08439	0.07018
-0.08439	0.05938
-0.08439	0.07034
-0.08444	0.07002
-0.08444	0.06293
-0.08444	0.06260
-0.08450	0.06712
-0.08450	0.06953
-0.08455	0.07195
-0.08455	0.07356
-0.08455	0.07098
-0.08461	0.07437
-0.08461	0.07598
-0.08467	0.07872
-0.08467	0.07034
-0.08467	0.08162
-0.08472	0.07727
-0.08472	0.08420
-0.08478	0.07936
-0.08478	0.08581
-0.08478	0.07888
-0.08483	0.08436
-0.08483	0.08307
-0.08489	0.07662
-0.08489	0.09016
-0.08489	0.09128
-0.08494	0.08726
-0.08494	0.09064
-0.08500	0.09064
-0.08500	0.08629
-0.08500	0.09563
-0.08505	0.09402
-0.08505	0.08855
-0.08511	0.09257
-0.08511	0.09918
-0.08511	0.09402
-0.08517	0.09563
-0.08517	0.09612
-0.08522	0.10063
-0.08522	0.09580
-0.08522	0.09096
-0.08528	0.10240
-0.08528	0.10224
-0.08528	0.10321
-0.08533	0.09757
-0.08533	0.10305
-0.08539	0.10063
-0.08539	0.09451
-0.08539	0.09934
-0.08544	0.09467
-0.08544	0.10530
-0.08550	0.09918
-0.08550	0.09966
-0.08550	0.10143
-0.08555	0.09966
-0.08555	0.10079
-0.08561	0.10627
-0.08561	0.09499
-0.08561	0.10675
-0.08567	0.10498
-0.08567	0.09789
-0.08572	0.10079
-0.08572	0.10434
-0.08572	0.10466
-0.08578	0.10289
-0.08578	0.09580
-0.08583	0.10127
-0.08583	0.09080
-0.08583	0.09547
-0.08589	0.09563
-0.08589	0.09386
-0.08594	0.09273
-0.08594	0.09596
-0.08594	0.09096
-0.08600	0.08548
-0.08600	0.08983
-0.08605	0.09418
-0.08605	0.08726
-0.08605	0.08677
-0.08611	0.08790
-0.08611	0.08758
-0.08611	0.08371
-0.08617	0.08178
-0.08617	0.08065
-0.08622	0.08548
-0.08622	0.08017
-0.08622	0.08097
-0.08628	0.07453
-0.08628	0.07211
-0.08633	0.07920
-0.08633	0.07614
-0.08633	0.07421
-0.08639	0.07517
-0.08639	0.06647
-0.08644	0.06567
-0.08644	0.06293
-0.08650	0.06518
-0.08650	0.06357
-0.08650	0.06277
-0.08655	0.05970
-0.08655	0.05987
-0.08661	0.05874
-0.08661	0.05858
-0.08661	0.05245
-0.08667	0.05117
-0.08667	0.05552
-0.08667	0.04424
-0.08672	0.05133
-0.08672	0.04875
-0.08678	0.04504
-0.08678	0.04520
-0.08683	0.04778
-0.08683	0.03554
-0.08683	0.04198
-0.08689	0.03940
-0.08689	0.03924
-0.08694	0.03892
-0.08694	0.03731
-0.08694	0.03312
-0.08700	0.03634
-0.08700	0.03296
-0.08705	0.03473
-0.08705	0.02990
-0.08705	0.02635
-0.08711	0.01959
-0.08711	0.02377
-0.08711	0.02168
-0.08717	0.02539
-0.08717	0.01830
-0.08722	0.02007
-0.08722	0.02394
-0.08728	0.01846
-0.08728	0.02265
-0.08728	0.02716
-0.08733	0.01443
-0.08733	0.01427
-0.08739	0.01540
-0.08739	0.01991
-0.08739	0.01008
-0.08744	0.01395
-0.08744	0.01314
-0.08750	0.01008
-0.08750	0.01765
-0.08750	0.00798
-0.08755	0.00831
-0.08755	0.01008
-0.08761	0.01153
-0.08761	0.01701
-0.08761	0.01362
-0.08767	0.00847
-0.08767	0.00879
-0.08772	0.01620
-0.08772	0.01685
-0.08772	0.01105
-0.08778	0.00863
-0.08778	0.01926
-0.08778	0.01797
-0.08783	0.01234
-0.08783	0.01379
-0.08789	0.01797
-0.08789	0.02055
-0.08789	0.00992
-0.08794	0.01717
-0.08794	0.02120
-0.08800	0.02168
-0.08800	0.01395
-0.08805	0.01830
-0.08805	0.01733
-0.08805	0.02361
-0.08811	0.02329
-0.08811	0.01620
-0.08817	0.02265
-0.08817	0.02748
-0.08822	0.01781
-0.08822	0.01991
-0.08822	0.02329
-0.08828	0.02764
-0.08828	0.02877
-0.08833	0.02168
-0.08833	0.02716
-0.08839	0.02925
-0.08839	0.03199
-0.08839	0.02780
-0.08844	0.02990
-0.08844	0.03328
-0.08850	0.03280
-0.08850	0.03328
-0.08850	0.02361
-0.08855	0.03618
-0.08855	0.03038
-0.08861	0.03409
-0.08861	0.03183
-0.08861	0.03715
-0.08867	0.03650
-0.08867	0.04150
-0.08867	0.03054
-0.08872	0.03570
-0.08872	0.03683
-0.08878	0.03248
-0.08878	0.03892
-0.08883	0.03521
-0.08883	0.04021
-0.08883	0.03715
-0.08889	0.03634
-0.08889	0.03328
-0.08894	0.04021
-0.08894	0.04005
-0.08900	0.03215
-0.08900	0.03989
-0.08900	0.03634
-0.08905	0.04134
-0.08905	0.04182
-0.08911	0.03795
-0.08911	0.03844
-0.08917	0.03393
-0.08917	0.03956
-0.08917	0.03086
-0.08922	0.04327
-0.08922	0.04230
-0.08928	0.03908
-0.08928	0.04021
-0.08928	0.03570
-0.08933	0.03570
-0.08933	0.04005
-0.08933	0.03296
-0.08939	0.04198
-0.08939	0.03425
-0.08944	0.03538
-0.08944	0.04101
-0.08950	0.03312
-0.08950	0.03489
-0.08950	0.03860
-0.08955	0.03360
-0.08955	0.03844
-0.08955	0.03328
-0.08961	0.02925
-0.08961	0.03876
-0.08967	0.03296
-0.08967	0.03312
-0.08967	0.03393
-0.08972	0.03119
-0.08972	0.03715
-0.08978	0.03473
-0.08978	0.03022
-0.08978	0.02571
-0.08983	0.03457
-0.08983	0.02925
-0.08989	0.02829
-0.08989	0.03151
-0.08994	0.02974
-0.08994	0.02925
-0.08994	0.03344
-0.09000	0.03328
-0.09000	0.02490
-0.09005	0.03183
-0.09005	0.02587
-0.09005	0.02700
-0.09011	0.02071
-0.09011	0.01926
-0.09017	0.02619
-0.09017	0.02410
-0.09017	0.02216
-0.09022	0.01959
-0.09022	0.02184
-0.09022	0.01572
-0.09028	0.02216
-0.09028	0.02522
-0.09033	0.02071
-0.09033	0.02152
-0.09033	0.01362
-0.09039	0.01572
-0.09039	0.01862
-0.09039	0.02313
-0.09044	0.01781
-0.09044	0.02055
-0.09050	0.02216
-0.09050	0.01733
-0.09055	0.01217
-0.09055	0.01491
-0.09055	0.01765
-0.09061	0.02313
-0.09061	0.01524
-0.09067	0.01620
-0.09067	0.00879
-0.09072	0.01411
-0.09072	0.01443
-0.09072	0.00702
-0.09078	0.01346
-0.09078	0.01201
-0.09083	0.01669
-0.09083	0.01137
-0.09083	0.01652
-0.09089	0.01137
-0.09089	0.01314
-0.09089	0.01137
-0.09094	0.00911
-0.09094	0.00363
-0.09100	0.00766
-0.09100	0.00831
-0.09105	0.00766
-0.09105	0.01427
-0.09105	0.01346
-0.09111	0.01427
-0.09111	0.01153
-0.09111	0.00847
-0.09117	0.01217
-0.09117	0.01217
-0.09122	0.00686
-0.09122	0.00911
-0.09122	0.01346
-0.09128	0.00492
-0.09128	0.00798
-0.09133	0.00702
-0.09133	0.00267
-0.09139	0.00670
-0.09139	0.00637
-0.09139	0.00911
-0.09144	0.00621
-0.09144	0.00798
-0.09150	0.00847
-0.09150	0.00331
-0.09150	0.01217
-0.09155	0.00750
-0.09155	0.00653
-0.09161	0.01137
-0.09161	0.00976
-0.09167	0.01282
-0.09167	0.01346
-0.09167	0.01153
-0.09172	0.00589
-0.09172	0.00653
-0.09172	0.01282
-0.09178	0.00944
-0.09178	0.01491
-0.09183	0.01105
-0.09183	0.01427
-0.09183	0.00750
-0.09189	0.01330
-0.09189	0.01185
-0.09194	0.01072
-0.09194	0.00879
-0.09194	0.01056
-0.09200	0.01862
-0.09200	0.01540
-0.09200	0.01797
-0.09205	0.01459
-0.09205	0.01765
-0.09211	0.01604
-0.09211	0.01105
-0.09211	0.01459
-0.09217	0.01685
-0.09217	0.01491
-0.09217	0.02410
-0.09222	0.01121
-0.09222	0.02152
-0.09228	0.01330
-0.09228	0.02345
-0.09233	0.02377
-0.09233	0.02313
-0.09233	0.01926
-0.09239	0.02152
-0.09239	0.01894
-0.09244	0.02087
-0.09244	0.02426
-0.09244	0.01862
-0.09250	0.02619
-0.09250	0.02023
-0.09255	0.01524
-0.09255	0.02603
-0.09255	0.01685
-0.09261	0.01878
-0.09261	0.02265
-0.09267	0.02265
-0.09267	0.02152
-0.09267	0.02893
-0.09272	0.02909
-0.09272	0.02958
-0.09272	0.02555
-0.09278	0.02394
-0.09278	0.02442
-0.09283	0.02829
-0.09283	0.02958
-0.09283	0.02780
-0.09289	0.02667
-0.09289	0.02845
-0.09289	0.03328
-0.09294	0.02265
-0.09294	0.02667
-0.09300	0.02522
-0.09300	0.03070
-0.09300	0.03022
-0.09305	0.03070
-0.09305	0.03167
-0.09311	0.03151
-0.09311	0.02700
-0.09311	0.03006
-0.09317	0.02861
-0.09317	0.02297
-0.09322	0.02780
-0.09322	0.03296
-0.09322	0.02941
-0.09328	0.02941
-0.09328	0.02909
-0.09333	0.03070
-0.09333	0.02442
-0.09333	0.02796
-0.09339	0.02861
-0.09339	0.02861
-0.09344	0.03328
-0.09344	0.02941
-0.09344	0.02764
-0.09350	0.02974
-0.09350	0.03360
-0.09350	0.02764
-0.09355	0.02813
-0.09355	0.02684
-0.09361	0.02490
-0.09361	0.03086
-0.09361	0.02716
-0.09367	0.02377
-0.09367	0.03135
-0.09372	0.02377
-0.09372	0.02619
-0.09372	0.03006
-0.09378	0.02748
-0.09378	0.01733
-0.09383	0.02490
-0.09383	0.02136
-0.09383	0.01620
-0.09389	0.02055
-0.09389	0.01507
-0.09394	0.02458
-0.09394	0.01910
-0.09394	0.01878
-0.09400	0.01524
-0.09400	0.01942
-0.09405	0.02426
-0.09405	0.02361
-0.09405	0.01830
-0.09411	0.01169
-0.09411	0.02023
-0.09417	0.01556
-0.09417	0.01507
-0.09417	0.01556
-0.09422	0.01878
-0.09422	0.01459
-0.09422	0.01443
-0.09428	0.01781
-0.09428	0.00847
-0.09433	0.01685
-0.09433	0.01153
-0.09433	0.01411
-0.09439	0.00960
-0.09439	0.01072
-0.09439	0.01201
-0.09444	0.01362
-0.09444	0.00508
-0.09450	0.01346
-0.09450	0.00895
-0.09450	0.00476
-0.09455	0.01250
-0.09455	0.01250
-0.09461	0.00847
-0.09461	0.00525
-0.09461	0.00573
-0.09467	0.00106
-0.09467	0.00621
-0.09472	0.00670
-0.09472	0.00589
-0.09478	0.00734
-0.09478	0.00686
-0.09478	0.00460
-0.09483	-0.00007
-0.09483	0.00589
-0.09489	0.00670
-0.09489	-0.00217
-0.09489	0.00363
-0.09494	0.00267
-0.09494	0.00798
-0.09500	0.00299
-0.09500	-0.00233
-0.09500	-0.00233
-0.09505	0.00637
-0.09505	0.00315
-0.09505	-0.00217
-0.09511	0.00653
-0.09511	0.00637
-0.09517	-0.00313
-0.09517	0.00251
-0.09517	0.00815
-0.09522	0.00041
-0.09522	0.00766
-0.09528	0.00202
-0.09528	0.00766
-0.09528	-0.00394
-0.09533	0.00847
-0.09533	0.00106
-0.09533	0.00138
-0.09539	0.00315
-0.09539	0.00782
-0.09544	0.00605
-0.09544	0.00331
-0.09544	0.00138
-0.09550	0.00299
-0.09550	0.00090
-0.09555	0.00460
-0.09555	0.00267
-0.09555	-0.00136
-0.09561	0.00251
-0.09561	0.00267
-0.09567	0.00476
-0.09567	0.00299
-0.09567	0.00444
-0.09572	0.00331
-0.09572	0.00444
-0.09578	0.00863
-0.09578	0.00170
-0.09578	0.01298
-0.09583	0.00363
-0.09583	0.01089
-0.09589	0.00041
-0.09589	0.00718
-0.09589	0.01072
-0.09594	0.00331
-0.09594	0.00525
-0.09600	0.01201
-0.09600	0.00218
-0.09600	0.00170
-0.09605	0.00815
-0.09605	0.01411
-0.09605	0.00798
-0.09611	0.01459
-0.09611	0.00460
-0.09617	0.01459
-0.09617	0.00750
-0.09617	0.01411
-0.09622	0.01427
-0.09622	0.01379
-0.09628	0.01250
-0.09628	0.01443
-0.09628	0.00815
-0.09633	0.01620
-0.09633	0.01089
-0.09639	0.00734
-0.09639	0.01507
-0.09639	0.00944
-0.09644	0.01105
-0.09644	0.01652
-0.09650	0.00734
-0.09650	0.01427
-0.09650	0.00637
-0.09655	0.01846
-0.09655	0.01314
-0.09661	0.01056
-0.09661	0.01137
-0.09661	0.01427
-0.09667	0.01201
-0.09667	0.01089
-0.09672	0.01121
-0.09672	0.01266
-0.09672	0.01250
-0.09678	0.00734
-0.09678	0.01427
-0.09683	0.01250
-0.09683	0.01443
-0.09683	0.01024
-0.09689	0.01701
-0.09689	0.01185
-0.09694	0.01669
-0.09694	0.01411
-0.09694	0.00863
-0.09700	0.01153
-0.09700	0.01862
-0.09705	0.00815
-0.09705	0.01266
-0.09705	0.01942
-0.09711	0.01298
-0.09711	0.00202
-0.09717	0.01330
-0.09717	0.00911
-0.09717	0.01717
-0.09722	0.00863
-0.09722	0.01459
-0.09728	0.01072
-0.09728	0.01298
-0.09728	0.01862
-0.09733	0.01862
-0.09733	0.00927
-0.09739	0.01056
-0.09739	0.01137
-0.09744	0.00976
-0.09744	0.01250
-0.09744	0.01652
-0.09750	0.01266
-0.09750	0.00041
-0.09755	0.01234
-0.09755	0.01540
-0.09755	0.01056
-0.09761	0.01362
-0.09761	0.00863
-0.09767	0.01040
-0.09767	0.00815
-0.09767	0.01604
-0.09772	0.00460
-0.09772	0.01105
-0.09772	0.01089
-0.09778	0.00960
-0.09778	0.01507
-0.09783	0.00895
-0.09783	0.00927
-0.09783	0.00412
-0.09789	0.01282
-0.09789	0.00992
-0.09794	0.00573
-0.09794	0.00573
-0.09800	0.00992
-0.09800	0.00798
-0.09800	0.00847
-0.09805	0.01185
-0.09805	0.00976
-0.09811	0.00122
-0.09811	0.01072
-0.09817	0.00428
-0.09817	0.00492
-0.09817	0.00444
-0.09822	0.00235
-0.09822	0.00895
-0.09828	0.00879
-0.09828	0.00460
-0.09833	0.00106
-0.09833	0.00718
-0.09833	0.00750
-0.09839	0.00702
-0.09839	0.00782
-0.09844	0.00653
-0.09844	0.00347
-0.09844	0.00541
-0.09850	0.00235
-0.09850	0.00637
-0.09855	0.00734
-0.09855	0.00380
-0.09855	0.00267
-0.09861	0.00025
-0.09861	0.00170
-0.09861	0.00605
-0.09867	0.00106
-0.09867	0.00605
-0.09872	0.00589
-0.09872	0.00138
-0.09878	0.00428
-0.09878	-0.00619
-0.09878	0.00202
-0.09883	-0.00136
-0.09883	0.00460
-0.09889	0.00283
-0.09889	0.00025
-0.09889	0.00637
-0.09894	0.00041
-0.09894	-0.00249
-0.09900	-0.00281
-0.09900	0.00315
-0.09905	0.00106
-0.09905	0.00315
-0.09905	0.00073
-0.09911	-0.00120
-0.09911	0.00444
-0.09917	0.00090
-0.09917	0.00025
-0.09922	0.00476
-0.09922	-0.00136
-0.09922	-0.00184
-0.09928	0.00041
-0.09928	-0.00039
-0.09928	0.00057
-0.09933	0.00106
-0.09933	0.00235
-0.09939	-0.00507
-0.09939	0.00251
-0.09939	-0.00072
-0.09944	0.00557
-0.09944	0.00138
-0.09950	-0.00152
-0.09950	0.00170
-0.09950	0.00782
-0.09955	0.00218
-0.09955	0.00750
-0.09961	0.00686
-0.09961	0.00847
-0.09961	0.00396
-0.09967	-0.00088
-0.09967	0.00686
-0.09972	0.00202
-0.09972	-0.00023
-0.09972	0.00492
-0.09978	0.00605
-0.09978	0.00976
-0.09983	0.00992
-0.09983	-0.00104
-0.09989	0.00686
-0.09989	0.00976
-0.09989	0.00976
-0.09994	0.00589
-0.09994	0.00557
-0.10000	0.01105
-0.10000	0.00525
-0.10000	0.00428
-0.10005	0.00992
-0.10005	0.00637
-0.10011	0.01089
-0.10011	0.00283
-0.10017	0.00573
-0.10017	0.00525
-0.10017	0.01072
-0.10022	0.00718
-0.10022	0.00315
-0.10022	0.00734
-0.10028	0.01024
-0.10028	0.00750
-0.10033	0.00879
-0.10033	0.01121
-0.10033	0.01282
-0.10039	0.00798
-0.10039	0.01153
-0.10039	0.00476
-0.10044	0.01137
-0.10044	0.00202
-0.10050	0.01056
-0.10050	0.01056
-0.10055	0.00976
-0.10055	0.00702
-0.10055	0.01411
-0.10061	0.00782
-0.10061	0.00686
-0.10067	0.00863
-0.10067	0.01266
-0.10067	0.01379
-0.10072	0.00863
-0.10072	0.00251
-0.10078	0.00782
-0.10078	0.00396
-0.10078	0.00815
-0.10083	0.01330
-0.10083	0.00831
-0.10089	0.01008
-0.10089	0.00782
-0.10089	0.01266
-0.10094	0.01395
-0.10094	0.00347
-0.10100	0.01169
-0.10100	0.01024
-0.10100	0.00766
-0.10105	0.01330
-0.10105	0.00782
-0.10105	0.00525
-0.10111	0.01459
-0.10111	0.00847
-0.10117	0.01588
-0.10117	0.01024
-0.10117	0.00992
-0.10122	0.01346
-0.10122	0.00782
-0.10128	0.00960
-0.10128	0.00976
-0.10128	0.00911
-0.10133	0.01008
-0.10133	0.00831
-0.10139	0.01362
-0.10139	0.00782
-0.10144	0.01652
-0.10144	0.00686
-0.10150	0.00315
-0.10150	0.01475
-0.10150	0.01008
-0.10155	0.01024
-0.10155	0.01314
-0.10161	0.00589
-0.10161	0.00525
-0.10161	0.01266
-0.10167	0.00573
-0.10167	0.01040
-0.10172	0.00637
-0.10172	0.00702
-0.10172	0.01008
-0.10178	0.00380
-0.10178	0.00460
-0.10178	0.00508
-0.10183	0.00863
-0.10183	0.00976
-0.10189	0.00895
-0.10189	0.00605
-0.10189	0.00347
-0.10194	0.00702
-0.10194	0.00251
-0.10200	0.00734
-0.10200	0.00444
-0.10200	0.00798
-0.10205	0.00122
-0.10205	0.00766
-0.10205	0.00605
-0.10211	0.00235
-0.10211	0.00653
-0.10217	0.00299
-0.10217	0.00718
-0.10217	-0.00007
-0.10222	0.00122
-0.10222	-0.00039
-0.10228	0.00428
-0.10228	0.00557
-0.10233	0.00267
-0.10233	0.00508
-0.10233	-0.00072
-0.10239	-0.00394
-0.10239	0.00299
-0.10244	0.00106
-0.10244	0.00589
-0.10244	-0.00523
-0.10250	0.00331
-0.10250	0.00267
-0.10255	0.00202
-0.10255	0.00073
-0.10255	-0.00152
-0.10261	-0.00474
-0.10261	0.00492
-0.10261	0.00251
-0.10267	-0.00265
-0.10267	-0.00007
-0.10272	0.00041
-0.10272	0.00106
-0.10272	0.00154
-0.10278	-0.00442
-0.10278	-0.00233
-0.10283	-0.00539
-0.10283	0.00347
-0.10283	0.00283
-0.10289	-0.00039
-0.10289	-0.00184
-0.10289	-0.00120
-0.10294	-0.00426
-0.10294	-0.00684
-0.10300	0.00041
-0.10300	-0.00442
-0.10300	0.00170
-0.10305	0.00202
-0.10305	-0.00652
-0.10311	0.00460
-0.10311	-0.00039
-0.10311	-0.00072
-0.10317	0.00106
-0.10317	0.00283
-0.10322	0.00347
-0.10322	0.00573
-0.10322	0.00396
-0.10328	-0.00120
-0.10328	0.00444
-0.10333	0.00186
-0.10333	-0.00152
-0.10333	0.00363
-0.10339	0.00331
-0.10339	0.00396
-0.10344	-0.00039
-0.10344	0.00444
-0.10344	-0.00684
-0.10350	-0.00200
-0.10350	0.00557
-0.10350	0.00380
-0.10355	0.00122
-0.10355	0.00009
-0.10361	-0.00265
-0.10361	-0.00233
-0.10361	0.00573
-0.10367	0.00218
-0.10367	0.00138
-0.10367	0.00251
-0.10372	0.00251
-0.10372	0.00154
-0.10378	0.00315
-0.10378	0.00186
-0.10378	0.00766
-0.10383	0.00653
-0.10383	0.00170
-0.10389	0.00331
-0.10389	0.00798
-0.10394	-0.00007
-0.10394	0.00380
-0.10394	0.00879
-0.10400	0.00235
-0.10400	0.00976
-0.10400	0.00380
-0.10405	0.00218
-0.10405	0.00428
-0.10411	0.00815
-0.10411	0.00202
-0.10411	0.00363
-0.10417	0.00347
-0.10417	0.00976
-0.10422	0.00541
-0.10422	0.00396
-0.10422	0.00218
-0.10428	0.00218
-0.10428	0.00009
-0.10433	0.00895
-0.10433	0.01072
-0.10433	0.00476
-0.10439	0.00460
-0.10439	0.00460
-0.10439	0.00009
-0.10444	0.00396
-0.10444	0.01008
-0.10450	0.00186
-0.10450	0.00927
-0.10450	0.00122
-0.10455	0.01072
-0.10455	0.01072
-0.10461	0.00702
-0.10461	0.00831
-0.10461	-0.00104
-0.10467	0.00589
-0.10467	0.00637
-0.10472	0.00653
-0.10472	0.00347
-0.10478	0.00267
-0.10478	0.00653
-0.10478	0.00976
-0.10483	0.00815
-0.10483	0.01169
-0.10483	0.01072
-0.10489	0.00138
-0.10489	0.01201
-0.10494	0.00492
-0.10494	0.00541
-0.10500	0.01121
-0.10500	0.00637
-0.10500	0.00686
-0.10505	0.00106
-0.10505	0.00412
-0.10505	0.01234
-0.10511	0.01443
-0.10511	0.00573
-0.10517	0.00750
-0.10517	0.01121
-0.10517	0.00492
-0.10522	0.01314
-0.10522	0.00702
-0.10528	0.00541
-0.10528	0.00283
-0.10528	0.01169
-0.10533	0.00653
-0.10533	0.00605
-0.10533	0.00525
-0.10539	0.00267
-0.10539	0.01105
-0.10544	0.01072
-0.10544	0.00347
-0.10544	0.00605
-0.10550	0.00686
-0.10550	0.01234
-0.10555	0.00589
-0.10555	0.00492
-0.10555	0.01153
-0.10561	0.00637
-0.10561	0.00525
-0.10567	0.00444
-0.10567	0.00589
-0.10572	0.00589
-0.10572	0.00476
-0.10572	-0.00136
-0.10578	0.01234
-0.10578	0.00444
-0.10583	0.00380
-0.10583	0.00299
-0.10583	0.00976
-0.10589	0.00863
-0.10589	0.00734
-0.10594	0.00670
-0.10594	-0.00507
-0.10594	0.00476
-0.10600	-0.00168
-0.10600	0.00186
-0.10605	0.00347
-0.10605	0.00766
-0.10605	0.00235
-0.10611	0.00412
-0.10611	0.00009
-0.10611	0.00363
-0.10617	0.00267
-0.10617	0.00057
-0.10622	0.00396
-0.10622	-0.00442
-0.10622	0.00251
-0.10628	-0.00313
-0.10628	0.00009
-0.10633	-0.00200
-0.10633	-0.00072
-0.10633	0.00025
-0.10639	-0.00716
-0.10639	0.00073
-0.10644	-0.00088
-0.10644	0.00492
-0.10644	0.00347
-0.10650	0.00106
-0.10650	0.00363
-0.10655	-0.00136
-0.10655	0.00073
-0.10661	-0.00168
-0.10661	-0.00329
-0.10661	-0.00265
-0.10667	0.00154
-0.10667	-0.00523
-0.10672	0.00041
-0.10672	0.00508
-0.10672	-0.00458
-0.10678	-0.00345
-0.10678	-0.01199
-0.10683	-0.00780
-0.10683	0.00202
-0.10683	-0.00281
-0.10689	0.00073
-0.10689	-0.00104
-0.10689	-0.00362
-0.10694	-0.00458
-0.10694	-0.00088
-0.10700	0.00073
-0.10700	-0.00458
-0.10700	-0.00281
-0.10705	-0.00297
-0.10705	0.00154
-0.10711	-0.00490
-0.10711	0.00154
-0.10711	-0.00958
-0.10717	-0.00410
-0.10717	0.00154
-0.10722	-0.00813
-0.10722	0.00202
-0.10728	-0.00603
-0.10728	-0.00345
-0.10728	-0.00394
-0.10733	0.00025
-0.10733	-0.00055
-0.10739	-0.00603
-0.10739	-0.00555
-0.10744	-0.00958
-0.10744	-0.00152
-0.10744	-0.00571
-0.10750	-0.00764
-0.10750	-0.00200
-0.10755	-0.00394
-0.10755	-0.00088
-0.10755	-0.00297
-0.10761	-0.00442
-0.10761	0.00235
-0.10767	-0.00120
-0.10767	0.00202
-0.10767	-0.00490
-0.10772	-0.00152
-0.10772	-0.00426
-0.10772	-0.00700
-0.10778	-0.00378
-0.10778	-0.00281
-0.10783	-0.00652
-0.10783	-0.00168
-0.10783	-0.00104
-0.10789	-0.00442
-0.10789	-0.00668
-0.10794	-0.00555
-0.10794	-0.00893
-0.10794	-0.00829
-0.10800	-0.00088
-0.10800	0.00267
-0.10805	0.00202
-0.10805	0.00235
-0.10811	0.00251
-0.10811	0.00315
-0.10811	-0.00394
-0.10817	0.00331
-0.10817	-0.00152
-0.10822	-0.00249
-0.10822	0.00138
-0.10828	-0.00136
-0.10828	0.00073
-0.10828	-0.00152
-0.10833	-0.00184
-0.10833	-0.00200
-0.10839	-0.00265
-0.10839	0.00154
-0.10839	0.00428
-0.10844	0.00025
-0.10844	-0.00200
-0.10850	-0.00039
-0.10850	0.00106
-0.10850	-0.00249
-0.10855	-0.00200
-0.10855	-0.00104
-0.10861	0.00267
-0.10861	0.00202
-0.10861	0.00412
-0.10867	0.00702
-0.10867	-0.00023
-0.10872	-0.00442
-0.10872	0.00508
-0.10872	-0.00313
-0.10878	0.00009
-0.10878	0.00347
-0.10883	0.00605
-0.10883	0.00347
-0.10883	0.00428
-0.10889	-0.00523
-0.10889	0.00090
-0.10894	-0.00120
-0.10894	-0.00233
-0.10900	0.00331
-0.10900	-0.00120
-0.10900	-0.00104
-0.10905	0.00396
-0.10905	0.00412
-0.10911	0.00363
-0.10911	-0.00426
-0.10917	-0.00474
-0.10917	-0.00716
-0.10917	-0.00861
-0.10922	-0.00168
-0.10922	0.00186
-0.10928	-0.00345
-0.10928	-0.00184
-0.10928	-0.00152
-0.10933	-0.00120
-0.10933	-0.00281
-0.10939	0.00138
-0.10939	0.00041
-0.10939	0.00025
-0.10944	0.00235
-0.10944	-0.00217
-0.10950	-0.00168
-0.10950	0.00057
-0.10950	0.00444
-0.10955	0.00170
-0.10955	0.00235
-0.10955	0.00218
-0.10961	0.00396
-0.10961	0.00122
-0.10967	0.00267
-0.10967	0.00122
